mileage_kmpl,engine_cc,owner_count,price_usd,color,accidents_reported,insurance_valid,car_age,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,transmission_Automatic,transmission_Manual,service_history_Full,service_history_Partial,service_history_Unknown
18.13,2500,1,11951.52,White,0,No,8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
16.86,2500,3,7085.87,Blue,0,Yes,24,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
21.08,2500,5,5371.95,White,0,No,21,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
17.93,3000,3,10074.79,Blue,0,Yes,3,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
17.02,1800,3,5568.23,Gray,0,No,23,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
13.99,800,1,6373.2,White,0,Yes,17,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
18.17,4000,2,8434.8,Gray,1,Yes,31,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
16.7,4000,4,7585.48,Gray,2,Yes,31,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
13.65,2500,4,7170.43,Blue,0,Yes,13,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
18.8,2000,5,3995.85,White,0,No,29,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
19.82,1800,3,6450.95,Gray,0,Yes,22,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
16.31,1800,5,1528.95,Red,0,Yes,24,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
22.66,1200,1,7475.42,Black,2,No,17,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
19.32,5000,3,8242.27,Blue,0,No,22,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
11.58,800,4,1000.0,Red,0,No,31,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
24.69,2000,1,11208.53,Black,0,No,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
21.83,3000,1,9656.46,Black,0,No,14,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
23.01,1000,5,2490.77,Red,1,Yes,30,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
20.0,3000,5,10990.21,Silver,0,Yes,13,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
6.31,3000,2,8564.15,Silver,0,No,19,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
23.46,5000,4,9947.54,Gray,0,Yes,10,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
18.3,3000,4,4624.84,Blue,0,Yes,31,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
19.77,5000,5,9565.94,Silver,0,Yes,30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
20.7,1200,4,6881.84,Blue,0,Yes,3,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
27.68,5000,4,11526.23,Red,0,Yes,16,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
15.27,3000,1,9265.57,Silver,0,Yes,17,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
15.4,1500,3,3802.97,Silver,0,Yes,19,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
13.74,1200,3,5731.96,White,0,No,16,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
12.65,4000,2,12202.44,Gray,0,No,15,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
12.74,3000,3,8014.09,White,0,Yes,11,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
8.74,5000,4,10585.23,Black,1,Yes,3,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
20.13,1000,1,8770.58,White,0,Yes,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
27.94,3000,3,7586.37,Gray,0,Yes,25,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
28.26,1200,4,7566.53,Red,0,Yes,8,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
13.74,5000,4,11176.83,Blue,2,Yes,6,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
16.64,2000,5,8503.86,Blue,2,Yes,15,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
24.17,1800,5,4090.57,Gray,0,Yes,25,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
20.16,3000,3,7521.87,White,1,Yes,19,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
18.67,4000,5,6133.33,Gray,2,Yes,27,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
16.72,2500,4,7165.44,White,2,No,6,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
23.89,2000,4,8667.65,Blue,0,Yes,15,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
12.63,2000,5,3150.17,Black,1,Yes,29,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
20.4,800,1,2608.69,Gray,1,Yes,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
19.72,1800,5,6849.52,Gray,0,Yes,6,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
18.22,3000,1,10221.0,Silver,0,Yes,15,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
21.94,2000,5,3013.34,Black,1,Yes,25,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
18.17,800,4,5590.29,Red,0,Yes,11,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
15.33,1800,4,6127.6,Red,1,Yes,31,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
18.46,1800,5,3688.31,Silver,1,Yes,15,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
10.04,1200,2,4416.4,Silver,1,Yes,15,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
21.06,3000,1,8459.67,Black,0,Yes,21,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
22.34,4000,2,10645.63,Blue,1,No,7,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
14.72,2000,4,6549.35,Silver,0,Yes,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
13.53,2000,1,9201.97,Black,0,Yes,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
14.9,1000,5,1974.33,Gray,0,Yes,29,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
17.68,5000,1,12304.5,Black,0,Yes,17,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
19.08,1000,1,7465.84,Blue,1,Yes,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
26.08,2000,3,12358.46,Gray,1,Yes,11,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
25.45,3000,1,9059.49,Gray,1,Yes,21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
22.16,1000,4,6121.41,Black,0,Yes,6,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
18.61,4000,2,11692.68,Red,0,Yes,4,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
13.37,4000,2,9852.08,Blue,1,Yes,16,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
26.4,1500,5,7451.87,White,2,No,7,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
16.76,1500,3,6093.91,Black,1,No,10,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
19.41,1500,2,9211.4,Silver,0,No,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
21.14,1800,2,5867.59,Silver,0,Yes,23,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
18.31,3000,1,13972.05,Blue,1,Yes,8,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
23.76,1000,4,7807.9,Silver,0,Yes,8,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
20.28,1800,4,3271.23,Gray,1,Yes,31,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
22.94,1000,5,6208.39,Silver,0,Yes,3,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
20.24,3000,4,8054.71,White,0,Yes,7,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
17.81,800,2,5188.94,Silver,0,Yes,10,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
18.37,2500,1,9018.86,Blue,0,Yes,16,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
17.69,1200,4,4427.39,Blue,0,Yes,23,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
11.58,1500,3,3640.91,Red,0,Yes,13,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
13.0,3000,3,5829.39,Black,0,No,20,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
21.7,1200,3,7630.58,Black,0,Yes,13,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
11.7,2500,4,6100.19,Black,1,Yes,10,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
15.98,800,1,4197.73,Blue,0,Yes,23,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
12.75,4000,4,7115.54,Silver,0,Yes,25,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
15.71,2000,2,9638.93,Gray,0,Yes,18,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
17.22,1200,4,5249.9,Black,2,Yes,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
15.97,2500,3,7670.39,Silver,0,Yes,13,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
10.86,1800,3,5943.79,Silver,0,Yes,13,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
17.07,3000,1,6187.78,Red,1,Yes,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
13.21,3000,5,5070.21,Black,1,Yes,23,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
14.82,4000,3,7090.25,Blue,0,Yes,19,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
21.7,2000,3,10507.7,Gray,0,Yes,17,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
22.78,1500,5,2511.79,Blue,1,Yes,29,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
11.45,1000,4,4693.3,Red,1,Yes,21,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
25.84,1200,3,7455.56,Black,1,Yes,11,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
15.45,1800,1,6401.05,Silver,0,Yes,18,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
14.99,3000,4,9276.75,Black,1,Yes,7,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
13.54,5000,4,7141.75,Blue,0,Yes,24,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False
18.28,1000,3,5568.17,Blue,1,Yes,14,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
27.91,1800,4,6131.19,Gray,0,Yes,13,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
10.3,4000,4,8945.3,Blue,1,Yes,16,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
7.72,1000,1,2263.7,Gray,0,Yes,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
